task,top_k,original_position,updated_oracle_pos
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,6
relevant_not_correct,10,8,2
relevant_not_correct,10,8,6
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,8
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,4
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,7
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,8
relevant_not_correct,10,8,2
relevant_not_correct,10,8,3
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,3
relevant_not_correct,10,8,5
relevant_not_correct,10,8,9
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,3
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,6
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,6
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,1
relevant_not_correct,10,8,8
relevant_not_correct,10,8,9
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,9
relevant_not_correct,10,8,5
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,2
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,1
relevant_not_correct,10,8,3
relevant_not_correct,10,8,1
relevant_not_correct,10,8,2
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,7
relevant_not_correct,10,8,3
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,2
relevant_not_correct,10,8,5
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,1
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,8
relevant_not_correct,10,8,4
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,7
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,1
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,9
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,7
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,3
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,2
relevant_not_correct,10,8,1
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,8
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,9
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,6
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,5
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,2
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,4
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
relevant_not_correct,10,8,1
relevant_not_correct,10,8,0
relevant_not_correct,10,8,0
